id,title,release_date,duration,genres,directors,actors,nationality,press_rating,number_of_press_rating,spec_rating,number_of_spec_rating,summary,sentiment_score,sentiment_tag,tone_tags,mood_tags,theme_tags,all_tags,features,recommendations
284,Robin des Bois,1974-10-30,83.0,"Animation, Aventure, Comédie",Wolfgang Reitherman,"Dominique Paturel, Philippe Dumat, Claude Bertrand",américain,,,4.0,20263166.0,"Le prince Jean est un affreux souverain qui maltraite ses sujets. Un seul le défie ouvertement et lui résiste. Caché dans la forêt de Sherwood, se trouve le vaillant et insaisissable Robin des Bois.",0.0,neutre,"comique,satirique,dramatique","romantique,angoissant","vengeance,rédemption,famille","Animation,Aventure,Comédie","Le prince Jean est un affreux souverain qui maltraite ses sujets. Un seul le défie ouvertement et lui résiste. Caché dans la forêt de Sherwood, se trouve le vaillant et insaisissable Robin des Bois. Animation,Aventure,Comédie Animation, Aventure, Comédie","[139, 427, 96]"
286,La Rose pourpre du Caire,1985-05-29,85.0,Comédie,Woody Allen,"Mia Farrow, Jeff Daniels, Danny Aiello",américain,,,4.0,3845145.0,"Cecilia mène une existence morne et tourmentée. Le cinéma est son seul refuge et sa seule évasion. Lors d'une projection, Tom Baxter, le héros d'un mélo la Rose pourpre du Caire sort de l'écran et l'enlève.",0.0,neutre,"sombre,dramatique,comique","pessimiste,romantique,nostalgique","rédemption,famille,trahison",Comédie,"Cecilia mène une existence morne et tourmentée. Le cinéma est son seul refuge et sa seule évasion. Lors d'une projection, Tom Baxter, le héros d'un mélo la Rose pourpre du Caire sort de l'écran et l'enlève. Comédie Comédie","[2, 284, 448]"
289,Rue Cases Nègres,1983-09-21,103.0,Comédie dramatique,Euzhan Palcy,"Garry Cadenat, Darling Legitimus, Douta Seck",français,4.5,2.0,3.8,19620.0,"1930. Au milieu d'une immense plantation, la rue Cases Nègres : deux rangées de cases de bois désertées par les adultes partis travailler la canne à sucre. La rue appartient aux enfants et surtout à José, 11 ans, orphelin élevé par sa grand-mère, M'an Tine. Celle-ci n'a qu'un rêve : faire étudier José. Mais pour cela, il faudra quitter la rue Cases Nègres...",0.0,neutre,"comique,dramatique,sombre","romantique,énergique,nostalgique","trahison,famille,amitié",Comédie dramatique,"1930. Au milieu d'une immense plantation, la rue Cases Nègres : deux rangées de cases de bois désertées par les adultes partis travailler la canne à sucre. La rue appartient aux enfants et surtout à José, 11 ans, orphelin élevé par sa grand-mère, M'an Tine. Celle-ci n'a qu'un rêve : faire étudier José. Mais pour cela, il faudra quitter la rue Cases Nègres... Comédie dramatique Comédie dramatique","[88, 479, 418]"
290,Rusty James,1984-02-15,95.0,"Action, Drame",Francis Ford Coppola,"Matt Dillon, Mickey Rourke, Diane Lane",américain,,,3.5,2469110.0,"Tulsa, Oklahoma. Petite frappe locale, Rusty James rêve d’égaler les exploits de son grand frère, le Motorcycle Boy, légendaire chef de bande qui a choisi de s’éclipser. En son absence, pour être à la hauteur de sa réputation et se tailler la part du lion, Rusty se frotte aux gangs rivaux... Un soir, une rixe tourne mal. Le voyou est gravement blessé et ne doit son salut qu’à l’intervention inattendue de son aîné. Mystérieux et charismatique, le Motorcycle Boy est de retour chez lui...",0.1531,neutre,"comique,dramatique,sérieux","romantique,nostalgique,énergique","famille,amitié,amour","Action,Drame","Tulsa, Oklahoma. Petite frappe locale, Rusty James rêve d’égaler les exploits de son grand frère, le Motorcycle Boy, légendaire chef de bande qui a choisi de s’éclipser. En son absence, pour être à la hauteur de sa réputation et se tailler la part du lion, Rusty se frotte aux gangs rivaux... Un soir, une rixe tourne mal. Le voyou est gravement blessé et ne doit son salut qu’à l’intervention inattendue de son aîné. Mystérieux et charismatique, le Motorcycle Boy est de retour chez lui... Action,Drame Action, Drame","[502, 236, 448]"
292,Salo ou les 120 journées de Sodome,1976-05-19,117.0,"Drame, Historique",Pier Paolo Pasolini,"Paolo Bonacelli, Giorgio Cataldi, Umberto P. Quintavalle","français, italien",4.6,7.0,3.0,3165308.0,"En 1943, dans la république fasciste fantoche de Salò, quatre riches notables enlèvent neuf jeunes garçons et neuf jeunes filles de la région pour les emprisonner dans un somptueux palais. Dans ce décor luxueux, les adolescents seront soumis aux plaisirs de leurs geôliers, à leur jouissance sadique de pouvoir exercer une domination totale sur ces jeunes corps, de décider de leurs souffrances, de leur survie ou de leur mort...",0.4939,positif,"sombre,ironique,comique","pessimiste,énergique,angoissant","pouvoir,vengeance,survie","Historique,Drame","En 1943, dans la république fasciste fantoche de Salò, quatre riches notables enlèvent neuf jeunes garçons et neuf jeunes filles de la région pour les emprisonner dans un somptueux palais. Dans ce décor luxueux, les adolescents seront soumis aux plaisirs de leurs geôliers, à leur jouissance sadique de pouvoir exercer une domination totale sur ces jeunes corps, de décider de leurs souffrances, de leur survie ou de leur mort... Historique,Drame Drame, Historique","[150, 141, 511]"
295,Scanners,1981-04-08,103.0,"Epouvante-horreur, Science fiction",David Cronenberg,"Jennifer O'Neill, Stephen Lack, Patrick McGoohan",canadien,,,3.1,2460121.0,"Cameron Vale est un télépathe qui vit en marge de la société. Repéré par la ConSec, société secrète qui mène des recherches sur ce type d’individus nommés “scanners”, il apprend auprès du Docteur Ruth à domestiquer son pouvoir. Cameron est alors chargé de localiser Daryl Revok, un scanner qui organise à échelle industrielle un trafic d’Ephémérol : une substance chimique dangereuse destiné aux femmes enceintes...",0.0,neutre,"sombre,comique,dramatique","énergique,romantique,angoissant","pouvoir,amitié,trahison","Science fiction,Epouvante-horreur","Cameron Vale est un télépathe qui vit en marge de la société. Repéré par la ConSec, société secrète qui mène des recherches sur ce type d’individus nommés “scanners”, il apprend auprès du Docteur Ruth à domestiquer son pouvoir. Cameron est alors chargé de localiser Daryl Revok, un scanner qui organise à échelle industrielle un trafic d’Ephémérol : une substance chimique dangereuse destiné aux femmes enceintes... Science fiction,Epouvante-horreur Epouvante-horreur, Science fiction","[409, 168, 62]"
296,Scarface,1933-02-17,90.0,"Policier, Drame",Howard Hawks,"Paul Muni, Ann Dvorak, Karen Morley",américain,5.0,2.0,4.1,7045135.0,"Chicago, au temps de la prohibition. Un petit malfrat, l'ambitieux Tony Camonte, tue son patron et devient le garde du corps de Lovo, chef du gang rival. Amoureux de Poppy, la petite amie de Lovo, il veille jalousement sur sa soeur Cesca, lui interdisant toute liaison sentimentale. Avec son complice Guido Rinaldo, Tony prend peu à peu le pouvoir au sein du gang de Lovo.",0.0,neutre,"comique,sombre,satirique","romantique,énergique,nostalgique","vengeance,pouvoir,amour","Policier,Drame","Chicago, au temps de la prohibition. Un petit malfrat, l'ambitieux Tony Camonte, tue son patron et devient le garde du corps de Lovo, chef du gang rival. Amoureux de Poppy, la petite amie de Lovo, il veille jalousement sur sa soeur Cesca, lui interdisant toute liaison sentimentale. Avec son complice Guido Rinaldo, Tony prend peu à peu le pouvoir au sein du gang de Lovo. Policier,Drame Policier, Drame","[308, 272, 159]"
297,Les Sept Samouraïs,1955-12-02,206.0,Aventure,Akira Kurosawa,"Toshirô Mifune, Takashi Shimura, Keiko Tsushima",japonais,4.6,14.0,2.8,95839294.0,"Au Moyen-Age, la tranquillité d'un petit village japonais est troublée par les attaques répétées d'une bande de pillards. Sept samouraïs sans maître acceptent de défendre les paysans impuissants.",0.0,neutre,"sombre,comique,dramatique",angoissant,"vengeance,rédemption,amitié",Aventure,"Au Moyen-Age, la tranquillité d'un petit village japonais est troublée par les attaques répétées d'une bande de pillards. Sept samouraïs sans maître acceptent de défendre les paysans impuissants. Aventure Aventure","[206, 3, 387]"
299,La Soif du mal,1958-06-08,95.0,"Policier, Thriller",Orson Welles,"Charlton Heston, Janet Leigh, Orson Welles",américain,4.8,5.0,4.0,2387155.0,"A Los Robles, ville-frontière entre les Etats-Unis et le Mexique, un notable meurt dans un attentat. L'enquête qui s'ensuit oppose deux policiers : Vargas, haut fonctionnaire de la police mexicaine, en voyage de noces avec sa jeune épouse américaine, Susan, et Hank Quinlan, peu amène vis-à-vis de ce fringant étranger. Dès lors, le couple est séparé : Vargas part avec les policiers pour les besoins de l'enquête et Susan est entraînée chez Grandi, un caïd local qui la menace. Les pressions exercées sur eux ne cessent d'augmenter. Vargas échappe de justesse à une projection d'acide ; Susan de retour dans sa chambre d'hôtel, est harcelée par un voyeur. Excédée, elle demande à son mari de la conduire en sécurité, dans un motel américain...",-0.4215,négatif,"sombre,dramatique,comique","romantique,énergique,angoissant","amitié,famille,trahison","Policier,Thriller","A Los Robles, ville-frontière entre les Etats-Unis et le Mexique, un notable meurt dans un attentat. L'enquête qui s'ensuit oppose deux policiers : Vargas, haut fonctionnaire de la police mexicaine, en voyage de noces avec sa jeune épouse américaine, Susan, et Hank Quinlan, peu amène vis-à-vis de ce fringant étranger. Dès lors, le couple est séparé : Vargas part avec les policiers pour les besoins de l'enquête et Susan est entraînée chez Grandi, un caïd local qui la menace. Les pressions exercées sur eux ne cessent d'augmenter. Vargas échappe de justesse à une projection d'acide ; Susan de retour dans sa chambre d'hôtel, est harcelée par un voyeur. Excédée, elle demande à son mari de la conduire en sécurité, dans un motel américain... Policier,Thriller Policier, Thriller","[418, 105, 407]"
301,Les Spécialistes,1985-03-13,92.0,"Policier, Action, Aventure",Patrice Leconte,"Gérard Lanvin, Bernard Giraudeau, Christiane Jean",français,,,3.3,89767.0,"Stéphane et Paul, deux détenus en cavale, se refugient dans un mas isolé occupé par une étrange jeune femme, Laura. Provisoirement en sécurite, les deux compères vont tenter un casse d'une folle audace : subtiliser à la mafia trois milliards qui dorment dans le coffre inviolable d'un casino niçois.",0.0,neutre,"sombre,comique,dramatique","romantique,énergique,angoissant","amitié,survie,trahison","Policier,Action,Aventure","Stéphane et Paul, deux détenus en cavale, se refugient dans un mas isolé occupé par une étrange jeune femme, Laura. Provisoirement en sécurite, les deux compères vont tenter un casse d'une folle audace : subtiliser à la mafia trois milliards qui dorment dans le coffre inviolable d'un casino niçois. Policier,Action,Aventure Policier, Action, Aventure","[531, 387, 57]"
304,La Strada,1955-03-11,108.0,Drame,Federico Fellini,"Anthony Quinn, Giulietta Masina, Richard Basehart",italien,5.0,5.0,4.1,2673110.0,"Gelsomina a été vendue par sa mère a Zampano, qui la brutalise et ne cesse de la tromper. Ils partent ensemble sur les routes, vivant misérablement du numéro de saltimbanque de Zampano. Surgit Il Matto (le fou), violoniste et poète, qui seul sait parler à Gelsomina.",-0.5719,négatif,"sombre,ironique,dramatique","pessimiste,angoissant","famille,vengeance,trahison",Drame,"Gelsomina a été vendue par sa mère a Zampano, qui la brutalise et ne cesse de la tromper. Ils partent ensemble sur les routes, vivant misérablement du numéro de saltimbanque de Zampano. Surgit Il Matto (le fou), violoniste et poète, qui seul sait parler à Gelsomina. Drame Drame","[511, 447, 494]"
306,Subway,1985-04-10,104.0,Policier,Luc Besson,"Isabelle Adjani, Christopher Lambert, Richard Bohringer",français,,,3.3,6976214.0,"Après avoir dérobé des documents compromettants, un homme se réfugié dans l'univers fascinant et agité du métro parisien. Une impitoyable chasse à l'homme s'organise au cours de laquelle d'étranges liens se tissent entre le cambrioleur et sa victime.",0.0,neutre,"sombre,dramatique,comique","angoissant,énergique,romantique","rédemption,trahison,vengeance",Policier,"Après avoir dérobé des documents compromettants, un homme se réfugié dans l'univers fascinant et agité du métro parisien. Une impitoyable chasse à l'homme s'organise au cours de laquelle d'étranges liens se tissent entre le cambrioleur et sa victime. Policier Policier","[515, 2, 531]"
308,Taxi Driver,1976-06-02,115.0,"Drame, Policier",Martin Scorsese,"Robert De Niro, Jodie Foster, Harvey Keitel",américain,4.8,8.0,4.3,305701008.0,"Vétéran de la Guerre du Vietnam, Travis Bickle est chauffeur de taxi dans la ville de New York. Ses rencontres nocturnes et la violence quotidienne dont il est témoin lui font peu à peu perdre la tête. Il se charge bientôt de délivrer une prostituée mineure de ses souteneurs.",-0.6249,négatif,"sombre,dramatique,comique","nostalgique,pessimiste,angoissant","vengeance,trahison,pouvoir","Policier,Drame","Vétéran de la Guerre du Vietnam, Travis Bickle est chauffeur de taxi dans la ville de New York. Ses rencontres nocturnes et la violence quotidienne dont il est témoin lui font peu à peu perdre la tête. Il se charge bientôt de délivrer une prostituée mineure de ses souteneurs. Policier,Drame Drame, Policier","[272, 208, 447]"
309,Terminator,1985-04-24,108.0,"Science fiction, Thriller",James Cameron,"Arnold Schwarzenegger, Michael Biehn, Linda Hamilton",américain,4.0,5.0,4.1,40321952.0,"A Los Angeles en 1984, un Terminator, cyborg surgi du futur, a pour mission d'exécuter Sarah Connor, une jeune femme dont l'enfant à naître doit sauver l'humanité. Kyle Reese, un résistant humain, débarque lui aussi pour combattre le robot, et aider la jeune femme...",0.1027,neutre,"sombre,comique,dramatique","énergique,romantique","amitié,trahison,famille","Thriller,Science fiction","A Los Angeles en 1984, un Terminator, cyborg surgi du futur, a pour mission d'exécuter Sarah Connor, une jeune femme dont l'enfant à naître doit sauver l'humanité. Kyle Reese, un résistant humain, débarque lui aussi pour combattre le robot, et aider la jeune femme... Thriller,Science fiction Science fiction, Thriller","[168, 240, 409]"
311,The Blues Brothers,1980-11-07,149.0,"Comédie, Musical",John Landis,"John Belushi, Dan Aykroyd, James Brown",américain,,,4.2,15061389.0,"Dès sa sortie de prison, Jake Blues est emmené par son frère Elwood chez Soeur Mary Stigmata, qui dirige l'orphelinat dans lequel ils ont été élevés. Ils doivent réunir 5 000 dollars pour sauver l'établissement, sinon c'est l'expulsion.",-0.5106,négatif,"sombre,comique,dramatique","énergique,romantique,angoissant","famille,amitié,rédemption","Musical,Comédie","Dès sa sortie de prison, Jake Blues est emmené par son frère Elwood chez Soeur Mary Stigmata, qui dirige l'orphelinat dans lequel ils ont été élevés. Ils doivent réunir 5 000 dollars pour sauver l'établissement, sinon c'est l'expulsion. Musical,Comédie Comédie, Musical","[313, 388, 314]"
312,Théorème,1969-01-25,98.0,Drame,Pier Paolo Pasolini,"Terence Stamp, Silvana Mangano, Massimo Girotti",italien,,,3.4,66290.0,"Un jeune homme d'une étrange beauté s'introduit dans une famille bourgeoise. Le père, la mère, le fils et la fille succombent à son charme. Son départ impromptu ébranle tous les membres de la famille...",0.0,neutre,"sombre,comique,dramatique","énergique,angoissant,romantique","famille,rédemption,amour",Drame,"Un jeune homme d'une étrange beauté s'introduit dans une famille bourgeoise. Le père, la mère, le fils et la fille succombent à son charme. Son départ impromptu ébranle tous les membres de la famille... Drame Drame","[427, 238, 428]"
313,The Rocky Horror Picture Show,1976-04-14,100.0,"Comédie musicale, Musical, Comédie",Jim Sharman,"Tim Curry, Susan Sarandon, Barry Bostwick",américain,,,3.9,6002264.0,"Une nuit d'orage, la voiture de Janet et Brad, un couple coincé qui vient de se fiancer, tombe en panne. Obligés de se réfugier dans un mystérieux château, ils vont faire la rencontre de ses occupants pour le moins bizarres, qui se livrent à de bien étranges expériences.",-0.5719,négatif,"sombre,dramatique,comique","romantique,pessimiste,angoissant","amour,amitié,trahison","Comédie musicale,Musical,Comédie","Une nuit d'orage, la voiture de Janet et Brad, un couple coincé qui vient de se fiancer, tombe en panne. Obligés de se réfugier dans un mystérieux château, ils vont faire la rencontre de ses occupants pour le moins bizarres, qui se livrent à de bien étranges expériences. Comédie musicale,Musical,Comédie Comédie musicale, Musical, Comédie","[388, 87, 261]"
314,The Rose,1980-06-28,134.0,"Musical, Drame, Romance",Mark Rydell,"Bette Midler, Alan Bates, Frederic Forrest",américain,,,4.0,27728.0,L'évocation de la vie tourmentée d'une chanteuse de rock à la fin des années soixante.,0.5574,positif,"sombre,comique,dramatique","nostalgique,romantique,pessimiste","survie,amitié,rédemption","Romance,Musical,Drame","L'évocation de la vie tourmentée d'une chanteuse de rock à la fin des années soixante. Romance,Musical,Drame Musical, Drame, Romance","[272, 12, 261]"
317,Jeux dangereux,1947-05-21,99.0,"Comédie, Guerre",Ernst Lubitsch,"Carole Lombard, Jack Benny, Robert Stack",américain,4.7,3.0,4.1,2214138.0,"Durant la Deuxième Guerre mondiale, entre Varsovie et Londres, une troupe de comédiens parvient à déjouer un plan de la Gestapo...",0.0,neutre,"dramatique,comique,sombre",romantique,"amitié,trahison,pouvoir","Guerre,Comédie","Durant la Deuxième Guerre mondiale, entre Varsovie et Londres, une troupe de comédiens parvient à déjouer un plan de la Gestapo... Guerre,Comédie Comédie, Guerre","[220, 169, 99]"
323,Un dimanche à la campagne,2014-06-15,90.0,Comédie dramatique,Bertrand Tavernier,"Geneviève Mnich, Sabine Azéma, Louis Ducreux",français,,,3.7,31155.0,"Comme chaque dimanche de cette année de 1912, un vieux peintre au crépuscule de sa vie accueille ses enfants dans sa maison de campagne. Le sérieux de son fils contraste fortement avec l'anti-conformisme de sa fille, une personne pleine de vie. Il ne les comprend pas, on ne l'écoute plus... Il se sent vieux, très vieux.",0.0,neutre,"sérieux,comique,dramatique","angoissant,romantique,énergique","famille,amitié,pouvoir",Comédie dramatique,"Comme chaque dimanche de cette année de 1912, un vieux peintre au crépuscule de sa vie accueille ses enfants dans sa maison de campagne. Le sérieux de son fils contraste fortement avec l'anti-conformisme de sa fille, une personne pleine de vie. Il ne les comprend pas, on ne l'écoute plus... Il se sent vieux, très vieux. Comédie dramatique Comédie dramatique","[506, 421, 2]"
324,Les Valseuses,1974-03-20,123.0,"Drame, Comédie, Erotique",Bertrand Blier,"Gérard Depardieu, Miou-Miou, Patrick Dewaere",français,,,3.7,10387298.0,"Liés par une forte amitié, deux revoltés en cavale veulent vivre à fond leurs aventures. Cette fuite sera ponctuée de provocations et d'agressions mais également de rencontres, tendres instants de bonheur éphémères.",0.4404,positif,"dramatique,comique,sérieux","romantique,énergique,nostalgique","amitié,amour,trahison","Comédie,Erotique,Drame","Liés par une forte amitié, deux revoltés en cavale veulent vivre à fond leurs aventures. Cette fuite sera ponctuée de provocations et d'agressions mais également de rencontres, tendres instants de bonheur éphémères. Comédie,Erotique,Drame Drame, Comédie, Erotique","[170, 78, 139]"
328,Witness,1985-05-22,112.0,"Policier, Thriller, Romance",Peter Weir,"Harrison Ford, Kelly McGillis, Josef Sommer",américain,,,3.7,3092159.0,"L'inspecteur John Book enquête sur un meurtre dont le seul témoin est un jeune garçon membre de la communauté des Amish. Découvrant que son supérieur est l'instigateur de ce crime, John Book se réfugie auprès de cette communauté pacifiste.",0.128,neutre,"sombre,comique,dramatique",énergique,"amitié,pouvoir,trahison","Policier,Thriller,Romance","L'inspecteur John Book enquête sur un meurtre dont le seul témoin est un jeune garçon membre de la communauté des Amish. Découvrant que son supérieur est l'instigateur de ce crime, John Book se réfugie auprès de cette communauté pacifiste. Policier,Thriller,Romance Policier, Thriller, Romance","[381, 393, 206]"
330,Phase IV,2003-09-20,87.0,Fantastique,Saul Bass,"Nigel Davenport, Michael Murphy, Wesley Jonathan",américain,,,3.2,19433.0,"Un mystérieux signal est lance de l'espace. Sur Terre, dans le désert d'Arizona, des fourmis noires d'une espèce inconnue attaquent les humains.",0.0,neutre,"sérieux,dramatique,comique",romantique,trahison,Fantastique,"Un mystérieux signal est lance de l'espace. Sur Terre, dans le désert d'Arizona, des fourmis noires d'une espèce inconnue attaquent les humains. Fantastique Fantastique","[337, 168, 183]"
337,Huit et demi,1963-05-29,138.0,"Drame, Fantastique",Federico Fellini,"Marcello Mastroianni, Anouk Aimée, Sandra Milo","français, italien",3.2,5.0,3.9,107999.0,Un cinéaste dépressif fuit le monde du cinéma et se réfugie dans un univers peuplé de fantasmes.,0.0,neutre,"satirique,dramatique,sombre","pessimiste,romantique,angoissant",rédemption,"Fantastique,Drame","Un cinéaste dépressif fuit le monde du cinéma et se réfugie dans un univers peuplé de fantasmes. Fantastique,Drame Drame, Fantastique","[183, 330, 409]"
338,La grande illusion,1937-06-09,114.0,"Drame, Guerre",Jean Renoir,"Jean Gabin, Dita Parlo, Erich Von Stroheim",français,5.0,3.0,4.2,4091170.0,"Première Guerre mondiale. Deux soldats français sont faits prisonniers par le commandant von Rauffenstein, un Allemand raffiné et respectueux. Conduits dans un camp de prisonniers, ils aident leurs compagnons de chambrée à creuser un tunnel secret. Mais à la veille de leur évasion, les détenus sont transférés. Ils sont finalement emmenés dans une forteresse de haute sécurité dirigée par von Rauffenstein. Celui-ci traite les prisonniers avec courtoisie, se liant même d'amitié avec Boeldieu. Mais les officiers français préparent une nouvelle évasion.",0.0,neutre,"sombre,comique,dramatique","romantique,énergique,angoissant","amitié,trahison,famille","Guerre,Drame","Première Guerre mondiale. Deux soldats français sont faits prisonniers par le commandant von Rauffenstein, un Allemand raffiné et respectueux. Conduits dans un camp de prisonniers, ils aident leurs compagnons de chambrée à creuser un tunnel secret. Mais à la veille de leur évasion, les détenus sont transférés. Ils sont finalement emmenés dans une forteresse de haute sécurité dirigée par von Rauffenstein. Celui-ci traite les prisonniers avec courtoisie, se liant même d'amitié avec Boeldieu. Mais les officiers français préparent une nouvelle évasion. Guerre,Drame Drame, Guerre","[127, 220, 222]"
339,Gremlins,1984-12-05,105.0,"Fantastique, Comédie",Joe Dante,"Zach Galligan, Phoebe Cates, Hoyt Axton",américain,,,4.0,34641508.0,"Rand Peltzer offre à son fils Billy un étrange animal : un mogwai. Son ancien propriétaire l'a bien mis en garde : il ne faut pas l'exposer à la lumiere, lui éviter tout contact avec l'eau, et surtout, surtout ne jamais le nourrir apres minuit... Sinon...",-0.128,neutre,"sombre,dramatique,comique","pessimiste,angoissant,romantique","trahison,famille,amitié","Fantastique,Comédie","Rand Peltzer offre à son fils Billy un étrange animal : un mogwai. Son ancien propriétaire l'a bien mis en garde : il ne faut pas l'exposer à la lumiere, lui éviter tout contact avec l'eau, et surtout, surtout ne jamais le nourrir apres minuit... Sinon... Fantastique,Comédie Fantastique, Comédie","[437, 426, 337]"
340,Freaks,1932-10-07,62.0,"Drame, Epouvante-horreur",Tod Browning,"Wallace Ford, Leila Hyams, Olga Baclanova",américain,,,4.2,4532206.0,"Des êtres difformes se produisent dans un célèbre cirque, afin de s'exhiber en tant que phénomènes de foire. Le liliputien Hans, fiancé à l'écuyère naine Frieda, est fasciné par la beauté de l'acrobate Cléopâtre. Apprenant que son soupirant a hérité d'une belle somme, celle-ci décide de l'épouser pour l'empoisonner ensuite avec la complicité de son amant Hercule. Mais le complot est découvert, et les amis de Hans et Frieda vont se venger...",-0.1027,neutre,"sombre,comique,dramatique","romantique,angoissant,nostalgique","famille,amour,amitié","Epouvante-horreur,Drame","Des êtres difformes se produisent dans un célèbre cirque, afin de s'exhiber en tant que phénomènes de foire. Le liliputien Hans, fiancé à l'écuyère naine Frieda, est fasciné par la beauté de l'acrobate Cléopâtre. Apprenant que son soupirant a hérité d'une belle somme, celle-ci décide de l'épouser pour l'empoisonner ensuite avec la complicité de son amant Hercule. Mais le complot est découvert, et les amis de Hans et Frieda vont se venger... Epouvante-horreur,Drame Drame, Epouvante-horreur","[470, 183, 274]"
344,Stromboli,1950-10-18,107.0,Drame,Roberto Rossellini,"Ingrid Bergman, Mario Vitale, Renzo Cesana",italien,,,3.7,35938.0,"Assignée dans un camp de refugiés, Karin, une jeune Lituanienne, ne peut quitter l'Italie de l'après-guerre. Pour sortir du camp, elle accepte d'épouser Antonio, un jeune pêcheur de l'île volcanique de Stromboli. Mais la vie sur l'île devient rapidement un enfer pour elle. Dans un environnement hostile où se dressent à la fois la barrière de la langue et la violence de son mari, elle décide de fuir...",-0.7717,négatif,"sombre,dramatique,comique","romantique,angoissant,pessimiste","amour,trahison,pouvoir",Drame,"Assignée dans un camp de refugiés, Karin, une jeune Lituanienne, ne peut quitter l'Italie de l'après-guerre. Pour sortir du camp, elle accepte d'épouser Antonio, un jeune pêcheur de l'île volcanique de Stromboli. Mais la vie sur l'île devient rapidement un enfer pour elle. Dans un environnement hostile où se dressent à la fois la barrière de la langue et la violence de son mari, elle décide de fuir... Drame Drame","[115, 505, 231]"
363,Will Hunting,1998-03-04,126.0,Drame,Gus Van Sant,"Chris Britton, Matt Damon, Robin Williams",américain,3.2,5.0,4.0,144890671.0,"Will Hunting est un authentique génie mais également un rebelle aux élans imprévisibles. Il est né dans le quartier populaire de South Boston et a arrêté très tôt ses études, refusant le brillant avenir que pouvait lui procurer son intelligence. Il vit désormais entouré d'une bande de copains et passe son temps dans les bars a chercher la bagarre et à commettre quelques petits délits qui risquent bien de l'envoyer en prison. C'est alors que ses dons prodigieux en mathématiques attirent l'attention du professeur Lambeau, du Massachusetts Institute of Technology...",-0.0516,neutre,"dramatique,sombre,ironique","angoissant,pessimiste,énergique","vengeance,famille,amitié",Drame,"Will Hunting est un authentique génie mais également un rebelle aux élans imprévisibles. Il est né dans le quartier populaire de South Boston et a arrêté très tôt ses études, refusant le brillant avenir que pouvait lui procurer son intelligence. Il vit désormais entouré d'une bande de copains et passe son temps dans les bars a chercher la bagarre et à commettre quelques petits délits qui risquent bien de l'envoyer en prison. C'est alors que ses dons prodigieux en mathématiques attirent l'attention du professeur Lambeau, du Massachusetts Institute of Technology... Drame Drame","[447, 243, 231]"
366,Ninotchka,1940-04-03,110.0,"Comédie, Romance",Ernst Lubitsch,"Greta Garbo, Melvyn Douglas, Ina Claire",américain,5.0,1.0,4.0,44434.0,"Iranoff, Buljanoff et Kopalski sont chargés par le gouvernement soviétique d'écouler à Paris des bijoux saisis pendant la révolution, et d'acheter avec l'argent ainsi obtenu des machines agricoles. L'ancienne propriétaire des bijoux, la grande Duchesse Swana, demande à un de ses amis, Léon, d'empêcher la vente et de récupérer les joyaux. Or Léon est précisément le guide, dans la capitale, des trois Russes. Ayant eu vent de l'affaire, les Soviétiques envoient à Paris Ninotchka, qui trouve les trois compères en train de mener la grande vie. Ceux-ci appellent à la rescousse leur ami Léon qui a déjà fait la connaissance de Ninotchka, sans savoir qui elle était ...",0.5574,positif,"dramatique,comique,sombre","romantique,énergique,nostalgique","amitié,famille,trahison","Romance,Comédie","Iranoff, Buljanoff et Kopalski sont chargés par le gouvernement soviétique d'écouler à Paris des bijoux saisis pendant la révolution, et d'acheter avec l'argent ainsi obtenu des machines agricoles. L'ancienne propriétaire des bijoux, la grande Duchesse Swana, demande à un de ses amis, Léon, d'empêcher la vente et de récupérer les joyaux. Or Léon est précisément le guide, dans la capitale, des trois Russes. Ayant eu vent de l'affaire, les Soviétiques envoient à Paris Ninotchka, qui trouve les trois compères en train de mener la grande vie. Ceux-ci appellent à la rescousse leur ami Léon qui a déjà fait la connaissance de Ninotchka, sans savoir qui elle était ... Romance,Comédie Comédie, Romance","[474, 479, 376]"
372,De l'or en barres,1951-10-09,78.0,"Policier, Comédie",Charles Crichton,"Alec Guinness, Stanley Holloway, Sid James",britannique,,,3.5,10816.0,"Un sujet de sa Majesté, vivant heureux dans une ville du Brésil, raconte comment il fit fortune : modeste employé de banque, convoyeur de lingots, il rencontre un jour Pendlebury qui approvisionne la France en petites Tour Eiffel. Une idée lumineuse jaillit des cerveaux des deux compères...",0.3612,positif,"dramatique,comique,satirique","romantique,angoissant,optimiste","famille,amitié,trahison","Policier,Comédie","Un sujet de sa Majesté, vivant heureux dans une ville du Brésil, raconte comment il fit fortune : modeste employé de banque, convoyeur de lingots, il rencontre un jour Pendlebury qui approvisionne la France en petites Tour Eiffel. Une idée lumineuse jaillit des cerveaux des deux compères... Policier,Comédie Policier, Comédie","[270, 464, 301]"
